gene	Kinetic_class	cluster	au	si	gene_to_centroid_dist	sil_width
UL48	L	cluster_1	0.999959717722831	0.995109237525998	0.11085995964368	0.153804683972657
UL49	L	cluster_1	0.999959717722831	0.995109237525998	0.0933318615431569	0.162979606236216
UL49.5	L	cluster_5	0.999860158461417	0.987542933063031	0.0216612569220051	0.814414926985501
UL5	E	cluster_4	0.999989626800028	0.997405399524303	0.0200294160663926	0.814045426086942
UL50	L	cluster_4	0.999989626800028	0.997405399524303	0.0190599990028335	0.770649287260234
UL51	L	cluster_4	0.999989626800028	0.997405399524303	0.0187755655859264	0.600635815571041
UL52	E	cluster_4	0.999989626800028	0.997405399524303	0.0198990134467601	0.822769519019005
UL53	L	cluster_3	0.999996368563461	0.998036591848665	0.0221650534711666	0.534514253118817
UL54	E	cluster_2	0.999996368563461	0.998036591848665	0.0108419040852394	0.912653968099597
UL6	L	cluster_6	0.999968060328334	0.99452676000638	0.000417342725325266	0.069886674260335
UL7	E	cluster_9	0.999547420028088	0.9304798811437	0.0124548998881359	0.52417090945919
UL8	E					
UL9	L	cluster_6	0.999968060328334	0.99452676000638	0.00114163872680868	0.500974803670408
US1	E	cluster_2	0.999996368563461	0.998036591848665	0.00540400468727802	0.94514947214579
US2	L	cluster_5	0.999860158461417	0.987542933063031	0.0195290083978211	0.805498891564717
US3	L	cluster_4	0.999989626800028	0.997405399524303	0.0203340741613216	0.191555687528012
US4	L	cluster_12	0.999350213243736	0.929940598269553	0.103941017271447	0.902625314501107
US6	L	cluster_1	0.999959717722831	0.995109237525998	0.109587561518745	0.628355333801598
US7	L	cluster_12	0.999350213243736	0.929940598269553	0.103941017271447	0.896024943142299
US8	L	cluster_4	0.999989626800028	0.997405399524303	0.0286493353026089	0.779558112038022
US9	L	cluster_1	0.999959717722831	0.995109237525998	0.0850182981229955	0.78730716975516
