seqnames	strand	window_start	window_end	group	hpi	Time	cell_line	sum_coverage.hpi	mean_coverage.hpi	sd_coverage.hpi	median_coverage.hpi	min_coverage.hpi	max_coverage.hpi	varcoeff_coverage.hpi
LT934125.1	+	8301	8350	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8351	8400	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8401	8450	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8451	8500	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8501	8550	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8551	8600	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8601	8650	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8651	8700	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8701	8750	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8751	8800	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8801	8850	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8851	8900	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8901	8950	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	8951	9000	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9001	9050	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9051	9100	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9101	9150	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9151	9200	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9201	9250	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9251	9300	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9301	9350	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9351	9400	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9401	9450	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9451	9500	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9501	9550	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9551	9600	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9601	9650	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9651	9700	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9701	9750	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9751	9800	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9801	9850	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9851	9900	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9901	9950	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	9951	10000	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10001	10050	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10051	10100	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10101	10150	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10151	10200	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10201	10250	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10251	10300	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10301	10350	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10351	10400	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10401	10450	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10451	10500	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10501	10550	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10551	10600	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10601	10650	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10651	10700	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10701	10750	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10751	10800	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10801	10850	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10851	10900	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10901	10950	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	10951	11000	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11001	11050	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11051	11100	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11101	11150	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11151	11200	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11201	11250	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11251	11300	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11301	11350	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11351	11400	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11401	11450	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11451	11500	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11501	11550	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11551	11600	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11601	11650	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11651	11700	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11701	11750	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11751	11800	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11801	11850	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11851	11900	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11901	11950	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	11951	12000	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12001	12050	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12051	12100	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12101	12150	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12151	12200	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12201	12250	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12251	12300	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12301	12350	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12351	12400	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12401	12450	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12451	12500	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12501	12550	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12551	12600	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12601	12650	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12651	12700	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12701	12750	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
LT934125.1	+	12751	12800	C6_dcDNA_0.5h	0.5h	0.5	C6	0	0	0	0	0	0	
