seqnames	strand	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines
LT934125.1	+	15	15608	15612	0	1	38.958351	2.21612714257854	2.21612714257854	2.21612714257854	15612	15612	15612	12h	C6
LT934125.1	+	16	15744	15744	0	3	38.54121	0	0	0	15744	15744	15744	12h, 8h	C6, PK_15
LT934125.1	+	17	15782	15782	0	1	748.502994	0	0	0	15782	15782	15782	1h	PK_15
LT934125.1	+	18	16206	16228	0	27	864554.386482	0	0	5.19116856244598	16224	16224	16224	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	19	28614	28633	1	25	42728.041129	0	0	2.51210612869226	28632	28631	28632	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	20	28877	28877	0	1	54.540496	0	0	0	28877	28877	28877	6h	C6
LT934125.1	+	21	28947	28947	0	1	84.338366	0	0	0	28947	28947	28947	2h	PK_15
LT934125.1	+	22	32187	32187	0	1	84.338366	0	0	0	32187	32187	32187	2h	PK_15
LT934125.1	+	23	32276	32276	0	1	25.623615	0	0	0	32276	32276	32276	6h	PC_12
LT934125.1	+	24	32402	32416	0	26	1369964.586408	0	0	1.70910005974331	32415	32415	32415	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	25	32516	32516	0	1	84.338366	0	0	0	32516	32516	32516	2h	PK_15
LT934125.1	+	26	32704	32704	0	1	24.403041	0	0	0	32704	32704	32704	8h	C6
LT934125.1	+	27	35560	35560	0	1	51.474752	0	0	0	35560	35560	35560	4h	PC_12
LT934125.1	+	28	44777	44777	0	1	54.540496	0	0	0	44777	44777	44777	6h	C6
LT934125.1	+	29	45056	45056	0	1	25.623615	0	0	0	45056	45056	45056	6h	PC_12
LT934125.1	+	30	45890	45890	0	2	40.716512	0	0	0	45890	45890	45890	6h	PC_12, PK_15
LT934125.1	+	31	46021	46042	4	26	278829.350685	0	0	3.66972321235639	46038	46034	46038	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	32	49161	49161	0	2	40.716512	0	0	0	49161	49161	49161	6h	PC_12, PK_15
LT934125.1	+	33	49634	49649	0	27	1390472.466705	0	0	3.28956963585413	49647	49647	49647	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	34	50248	50248	0	1	283.607487	0	0	0	50248	50248	50248	4h	C6
LT934125.1	+	35	51338	51338	0	1	283.607487	0	0	0	51338	51338	51338	4h	C6
LT934125.1	+	36	51840	51840	0	1	51.474752	0	0	0	51840	51840	51840	4h	PC_12
LT934125.1	+	37	52420	52446	2	27	351241.22705	1.39153684928489	1.39153684928489	7.42558827528125	52437	52435	52437	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	38	53413	53415	2	3	482.108025	0	0	0	53414	53413	53415	12h, 8h, 2.5h	NRK, PC_12
LT934125.1	+	39	53577	53607	6	27	443815.888006	0	0	12.4826223770475	53594	53592	53598	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	40	54100	54100	0	1	13.894507	0	0	0	54100	54100	54100	12h	PK_15
LT934125.1	+	41	54804	54804	0	2	30.047723	0	0	0	54804	54804	54804	12h	C6, PK_15
LT934125.1	+	42	55146	55161	3	26	383002.558714	0	0	3.36750686976254	55161	55158	55161	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	43	55262	55279	17	19	6208.892744	0	0	10.4175357065984	55271	55262	55279	12h, 4h, 6h, 8h, 1h, 2.5h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	44	55471	55474	3	7	948.713997	0	0	0	55471	55471	55474	12h, 4h, 2h, 8h, 6h	C6, PC_12, PK_15
LT934125.1	+	45	55687	55687	0	1	77.291699	0	0	0	55687	55687	55687	6h	NRK
LT934125.1	+	46	55800	55800	0	1	38.645849	0	0	0	55800	55800	55800	6h	NRK
LT934125.1	+	47	56189	56189	0	5	167.324543	0	0	0	56189	56189	56189	12h, 6h, 8h	C6, PC_12, PK_15
LT934125.1	+	48	59788	59795	7	2	63.649237	0	0	0	59792	59788	59795	12h, 4h	C6, PC_12
LT934125.1	+	49	60186	60186	0	1	38.645849	0	0	0	60186	60186	60186	6h	NRK
LT934125.1	+	50	60240	60256	0	26	537675.026487	0	0	2.44633855118237	60251	60251	60251	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	51	61262	61262	0	2	28.619901	0	0	0	61262	61262	61262	12h, 6h	PC_12, PK_15
LT934125.1	+	52	61645	61645	0	1	38.645849	0	0	0	61645	61645	61645	6h	NRK
LT934125.1	+	53	62133	62133	0	1	51.474752	0	0	0	62133	62133	62133	4h	PC_12
LT934125.1	+	54	62328	62343	2	25	214649.666876	0	0	3.25649999812489	62340	62338	62340	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	55	63160	63160	0	1	27.789013	0	0	0	63160	63160	63160	12h	PK_15
LT934125.1	+	56	63412	63421	0	11	1600.538923	0	0	4.75488750686169	63420	63420	63420	12h, 6h, 8h, 4h, 2h	C6, PC_12, PK_15
LT934125.1	+	57	65742	65742	0	1	51.474752	0	0	0	65742	65742	65742	4h	PC_12
LT934125.1	+	58	67067	67067	0	1	84.338366	0	0	0	67067	67067	67067	2h	PK_15
LT934125.1	+	59	68749	68749	0	2	39.134539	0	0	0	68749	68749	68749	12h	C6, PK_15
LT934125.1	+	60	70083	70083	0	1	261.437908	0	0	0	70083	70083	70083	2h	PC_12
LT934125.1	+	61	70510	70521	3	26	253007.125079	0	0	2.68595916787363	70521	70518	70521	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	62	70871	70871	0	1	151.538112	0	0	0	70871	70871	70871	4h	NRK
LT934125.1	+	63	71516	71546	9	26	409269.673111	0	0	11.3564405756303	71543	71535	71544	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	64	75633	75669	21	18	6515.994005	0	0	8.68380238339028	75650	75648	75669	12h, 4h, 6h, 8h, 2h, 1.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	65	77133	77133	0	1	54.540496	0	0	0	77133	77133	77133	6h	C6
LT934125.1	+	66	79982	80001	0	27	1117224.542346	0.683145415826468	0.683145415826468	3.13664250882658	79996	79996	79996	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	67	80858	80858	0	1	54.540496	0	0	0	80858	80858	80858	6h	C6
LT934125.1	+	68	81796	81806	5	8	372.871111	0	0	7.86870370725247	81798	81796	81801	8h, 6h, 12h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	69	86151	86169	0	26	162563.288314	0	0	3.48289214233104	86167	86167	86167	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	70	87215	87215	0	1	54.540496	0	0	0	87215	87215	87215	6h	C6
LT934125.1	+	71	91544	91562	18	22	8560.824604	0	0	7.99914976408009	91556	91544	91562	12h, 1h, 4h, 6h, 8h, 1.5h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	72	92045	92059	0	26	139931.614509	0	0	5.15136936466039	92059	92059	92059	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	73	92304	92304	0	2	77.098367	0	0	0	92304	92304	92304	4h, 6h	PC_12
LT934125.1	+	74	92467	92467	0	1	51.474752	0	0	0	92467	92467	92467	4h	PC_12
LT934125.1	+	75	92496	92496	0	3	58.09815	0	0	0	92496	92496	92496	6h, 12h	PC_12, PK_15
LT934125.1	+	76	92614	92621	7	3	146.619957	0	0	0	92616	92614	92621	4h, 12h, 2h	PC_12, PK_15
LT934125.1	+	77	92906	92906	0	1	84.338366	0	0	0	92906	92906	92906	2h	PK_15
LT934125.1	+	78	93375	93377	2	2	122.984215	0	0	0	93376	93375	93377	6h, 2h	NRK, PK_15
LT934125.1	+	79	93408	93408	0	1	508.388409	0	0	0	93408	93408	93408	2h	C6
LT934125.1	+	80	94428	94428	0	1	54.540496	0	0	0	94428	94428	94428	6h	C6
LT934125.1	+	81	95020	95020	0	1	25.623615	0	0	0	95020	95020	95020	6h	PC_12
LT934125.1	+	82	95849	95869	20	3	86.460135	0	0	0	95862	95849	95869	6h, 12h, 8h	NRK, PC_12
LT934125.1	+	83	96005	96029	24	3	718.302262	0	0	0	96019	96005	96029	1h, 8h, 4h	C6, PK_15
LT934125.1	+	84	96468	96468	0	1	151.538112	0	0	0	96468	96468	96468	4h	NRK
LT934125.1	+	85	96700	96700	0	1	38.645849	0	0	0	96700	96700	96700	6h	NRK
LT934125.1	+	86	96906	96906	0	9	851.068374	0	0	0	96906	96906	96906	6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	87	98794	98794	0	1	38.645849	0	0	0	98794	98794	98794	6h	NRK
LT934125.1	+	88	98891	98891	0	1	17.072275	0	0	0	98891	98891	98891	12h	NRK
LT934125.1	+	89	98950	98950	0	1	38.645849	0	0	0	98950	98950	98950	6h	NRK
LT934125.1	+	90	99189	99189	0	2	29.848486	0	0	0	99189	99189	99189	12h	C6, NRK
LT934125.1	+	91	99507	99515	8	3	115.100417	0	0	0	99511	99507	99515	12h, 6h	C6, NRK
LT934125.1	+	92	99868	99869	1	4	169.008902	0	0	0	99869	99868	99869	12h, 8h, 6h	C6, NRK
LT934125.1	+	93	101105	101105	0	1	38.645849	0	0	0	101105	101105	101105	6h	NRK
LT934125.1	+	94	101312	101312	0	1	54.540496	0	0	0	101312	101312	101312	6h	C6
LT934125.1	+	95	102383	102394	10	14	3495.617705	0	0	4.16727921661601	102392	102383	102393	6h, 12h, 2h, 4h, 8h, 1.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	96	102419	102422	3	5	1186.893285	0	0	1.4554644705856	102421	102419	102422	12h, 8h, 2.5h, 4h, 6h	C6, PC_12, PK_15
LT934125.1	+	97	103071	103071	0	1	54.540496	0	0	0	103071	103071	103071	6h	C6
LT934125.1	+	98	107887	107887	0	1	17.072275	0	0	0	107887	107887	107887	12h	NRK
LT934125.1	+	99	107956	107989	33	5	275.257352	0	0	1.69070188765352	107972	107956	107989	12h, 6h, 8h	C6, NRK
LT934125.1	+	100	108051	108079	20	5	234.886955	0	0	4.32247883612704	108063	108051	108071	12h, 8h	C6, NRK, PC_12
LT934125.1	+	101	108120	108162	32	7	586.07506	0	0	11.3751922084781	108143	108120	108152	12h, 8h, 6h, 4h	C6, NRK, PC_12
LT934125.1	+	102	108206	108252	42	11	881.352519	0	0	5.55458885167764	108228	108206	108248	12h, 6h, 8h, 4h	C6, NRK, PC_12
LT934125.1	+	103	108293	108293	0	1	38.645849	0	0	0	108293	108293	108293	6h	NRK
LT934125.1	+	104	108505	108506	0	2	57.262074	0	0	0.961236604722876	108506	108506	108506	12h	C6, NRK
LT934125.1	+	105	108698	108698	0	1	51.474752	0	0	0	108698	108698	108698	4h	PC_12
LT934125.1	+	106	108813	108832	0	22	157806.883362	0	0	4.62538946333354	108829	108829	108829	12h, 2h, 4h, 6h, 8h, 1h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	107	111523	111523	0	1	38.645849	0	0	0	111523	111523	111523	6h	NRK
LT934125.1	+	108	113606	113606	0	1	38.645849	0	0	0	113606	113606	113606	6h	NRK
LT934125.1	+	109	113804	113804	0	1	261.437908	0	0	0	113804	113804	113804	2h	PC_12
LT934125.1	+	110	114067	114067	0	1	54.540496	0	0	0	114067	114067	114067	6h	C6
LT934125.1	+	111	115079	115113	34	3	115.521063	0	0	1	115094	115079	115113	12h, 6h, 8h	C6
LT934125.1	+	112	115186	115240	42	14	4574.631233	0	0	10.1864825477502	115212	115186	115228	12h, 2h, 4h, 6h, 8h, 1h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	113	115316	115335	19	2	659.926521	0	0	0	115326	115316	115335	2h, 4h	C6, NRK
LT934125.1	+	114	115364	115413	46	6	449.219966	0	0	15.0209303041646	115388	115364	115410	12h, 6h, 4h	C6, NRK, PC_12
LT934125.1	+	115	115495	115529	33	7	256.77406	0	0	3.16992500144231	115518	115495	115528	6h, 12h, 4h, 8h	C6, NRK, PC_12, PK_15
LT934125.1	+	116	115569	115569	0	1	430.663221	0	0	0	115569	115569	115569	2.5h	PC_12
LT934125.1	+	117	115633	115676	38	6	934.11591	0	0	11.2798825570156	115651	115633	115671	2h, 8h, 12h, 4h, 6h	C6, NRK, PK_15
LT934125.1	+	118	115700	115731	23	7	2028.462833	0	0	10.354479562543	115716	115700	115723	12h, 2h, 4h, 6h, 2.5h	C6, NRK, PC_12
LT934125.1	+	119	115754	115775	21	2	338.147983	0	0	0	115764	115754	115775	4h, 6h	C6
LT934125.1	+	120	115834	115834	0	1	151.538112	0	0	0	115834	115834	115834	4h	NRK
LT934125.1	+	121	115863	115885	22	8	545.263702	0	0	3.58496250072116	115877	115863	115885	12h, 6h, 4h, 8h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	122	115924	115929	5	2	160.555744	0	0	1	115926	115924	115929	6h, 4h	C6, PC_12
LT934125.1	+	123	115968	116003	0	1	218.161984	10.3398500028846	10.3398500028846	10.3398500028846	115968	115968	115968	6h	C6
LT934125.1	+	124	116025	116025	0	1	151.538112	0	0	0	116025	116025	116025	4h	NRK
LT934125.1	+	125	116075	116075	0	1	54.540496	0	0	0	116075	116075	116075	6h	C6
LT934125.1	+	126	116108	116108	0	1	51.474752	0	0	0	116108	116108	116108	4h	PC_12
LT934125.1	+	127	116171	116189	18	2	93.186345	0	0	0	116180	116171	116189	6h	C6, NRK
LT934125.1	+	128	116257	116257	0	1	54.540496	0	0	0	116257	116257	116257	6h	C6
LT934125.1	+	129	116378	116470	45	23	19248.945876	0	0	23.1592042162047	116439	116417	116462	12h, 2h, 4h, 6h, 8h, 1h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	130	116494	116512	18	5	555.200565	0	0	8.9854435874247	116502	116494	116512	12h, 2h, 4h, 6h	PC_12, PK_15
LT934125.1	+	131	116558	116575	15	15	2378.220441	0	0	4.982892159347	116565	116560	116575	12h, 1h, 8h, 6h, 2h, 4h	C6, NRK, PC_12, PK_15
LT934125.1	+	132	116615	116707	18	14	55133.493015	0	0	25.0635536518426	116629	116621	116639	1h, 2h, 4h, 6h, 12h, 8h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	133	116619	116754	15	15	86721.419956	0	0	33.2200704461739	116674	116669	116684	12h, 4h, 8h, 1.5h, 1h, 2.5h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	134	116619	116754	22	18	85760.838674	0	0	32.9799973178004	116736	116728	116750	12h, 1h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	135	116837	116837	0	1	54.540496	0	0	0	116837	116837	116837	6h	C6
LT934125.1	+	136	116867	116867	0	1	38.645849	0	0	0	116867	116867	116867	6h	NRK
LT934125.1	+	137	116937	116962	0	27	1487930.64364	0	0	1.4550390260719	116962	116962	116962	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	138	117026	117026	0	1	51.474752	0	0	0	117026	117026	117026	4h	PC_12
LT934125.1	+	139	119498	119498	0	1	54.540496	0	0	0	119498	119498	119498	6h	C6
LT934125.1	+	140	119923	119923	0	2	47.899533	0	0	0	119923	119923	119923	8h, 12h	NRK, PC_12
LT934125.1	+	141	120049	120049	0	1	261.437908	0	0	0	120049	120049	120049	2h	PC_12
LT934125.1	+	142	120404	120404	0	1	54.540496	0	0	0	120404	120404	120404	6h	C6
LT934125.1	+	143	120459	120478	0	27	1992425.321275	1.83659166810231	1.83659166810231	4.06785387158416	120477	120477	120477	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	144	120564	120564	0	1	261.437908	0	0	0	120564	120564	120564	2h	PC_12
LT934125.1	+	145	122409	122409	0	1	54.540496	0	0	0	122409	122409	122409	6h	C6
LT934125.1	+	146	122462	122462	0	1	283.607487	0	0	0	122462	122462	122462	4h	C6
LT934125.1	+	147	122898	122916	0	26	423146.652568	1.33315671595076	1.33315671595076	4.06116642219662	122915	122915	122915	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	148	122956	122956	0	1	430.663221	0	0	0	122956	122956	122956	2.5h	PC_12
LT934125.1	+	149	124451	124451	0	1	51.474752	0	0	0	124451	124451	124451	4h	PC_12
LT934125.1	+	150	124808	124808	0	1	25.623615	0	0	0	124808	124808	124808	6h	PC_12
LT934125.1	+	151	124936	124936	0	1	38.645849	0	0	0	124936	124936	124936	6h	NRK
LT934125.1	+	152	125131	125131	0	5	229.658904	0	0	0	125131	125131	125131	6h, 8h, 12h	C6, NRK, PC_12, PK_15
LT934125.1	+	153	125207	125242	0	26	359300.958969	0	0	5.6398948456454	125230	125230	125230	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	154	125618	125618	0	1	84.338366	0	0	0	125618	125618	125618	2h	PK_15
LT934125.1	+	155	125876	125876	0	1	51.474752	0	0	0	125876	125876	125876	4h	PC_12
LT934125.1	+	156	126135	126154	0	27	1375027.744854	0	0	4.26519146781086	126151	126151	126151	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	157	126457	126467	5	13	3822.592013	0	0	5.193782187401	126462	126457	126462	12h, 1h, 8h, 4h, 6h, 1.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	158	126561	126561	0	1	38.645849	0	0	0	126561	126561	126561	6h	NRK
LT934125.1	+	159	127001	127001	0	1	51.474752	0	0	0	127001	127001	127001	4h	PC_12
LT934125.1	+	160	127069	127069	0	1	261.437908	0	0	0	127069	127069	127069	2h	PC_12
LT934125.1	+	161	127109	127131	21	21	9410.364986	0	0	9.04296409971332	127116	127110	127131	12h, 1h, 2h, 4h, 6h, 8h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	162	127174	127189	15	5	379.142863	0	0	0	127177	127174	127189	12h, 2h, 4h, 8h	C6, PC_12, PK_15
LT934125.1	+	163	127252	127252	0	1	25.623615	0	0	0	127252	127252	127252	6h	PC_12
LT934125.1	+	164	127362	127363	1	2	90.120601	0	0	0	127362	127362	127363	6h, 4h	NRK, PC_12
LT934125.1	+	165	127464	127464	0	3	49.342415	0	0	0	127464	127464	127464	12h, 6h, 8h	PK_15
LT934125.1	+	166	127553	127553	0	1	84.338366	0	0	0	127553	127553	127553	2h	PK_15
LT934125.1	+	167	127618	127642	24	2	67.012714	0	0	0	127630	127618	127642	6h, 8h	C6, PK_15
LT934125.1	+	168	127693	127693	0	1	84.338366	0	0	0	127693	127693	127693	2h	PK_15
LT934125.1	+	169	127750	127750	0	1	25.154828	0	0	0	127750	127750	127750	6h	PK_15
LT934125.1	+	170	127837	127837	0	1	261.437908	0	0	0	127837	127837	127837	2h	PC_12
LT934125.1	+	171	128004	128004	0	1	151.538112	0	0	0	128004	128004	128004	4h	NRK
LT934125.1	+	172	128130	128130	0	1	54.540496	0	0	0	128130	128130	128130	6h	C6
LT934125.1	+	173	128732	128732	0	1	15.092897	0	0	0	128732	128732	128732	6h	PK_15
LT934125.1	+	174	129801	129801	0	1	38.645849	0	0	0	129801	129801	129801	6h	NRK
LT934125.1	+	175	131296	131296	0	1	51.474752	0	0	0	131296	131296	131296	4h	PC_12
LT934125.1	+	176	131952	131952	0	1	430.663221	0	0	0	131952	131952	131952	2.5h	PC_12
LT934125.1	+	177	133508	133515	6	17	22336.911279	0	0	4.44955227767627	133510	133508	133514	6h, 8h, 12h, 4h, 0.5h, 1h, 2h	C6, NRK, PC_12, PK_15
LT934125.1	+	178	134400	134400	0	1	38.645849	0	0	0	134400	134400	134400	6h	NRK
LT934125.1	+	179	134854	134854	0	1	38.645849	0	0	0	134854	134854	134854	6h	NRK
LT934125.1	+	180	134958	134958	0	1	51.474752	0	0	0	134958	134958	134958	4h	PC_12
LT934125.1	+	181	135216	135216	0	1	51.474752	0	0	0	135216	135216	135216	4h	PC_12
LT934125.1	+	182	135485	135485	0	1	38.645849	0	0	0	135485	135485	135485	6h	NRK
LT934125.1	+	183	135580	135580	0	1	25.623615	0	0	0	135580	135580	135580	6h	PC_12
LT934125.1	+	184	136215	136215	0	1	54.540496	0	0	0	136215	136215	136215	6h	C6
LT934125.1	+	185	136599	136599	0	1	54.540496	0	0	0	136599	136599	136599	6h	C6
LT934125.1	+	186	136688	136688	0	1	84.338366	0	0	0	136688	136688	136688	2h	PK_15
LT934125.1	+	187	137655	137655	0	1	54.540496	0	0	0	137655	137655	137655	6h	C6
LT934125.1	+	188	138326	138326	0	1	748.502994	0	0	0	138326	138326	138326	1h	PK_15
LT934125.1	+	189	141344	141360	2	27	599864.09754	0	0	4.50090265407793	141356	141354	141356	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	+	190	141404	141404	0	1	84.338366	0	0	0	141404	141404	141404	2h	PK_15
LT934125.1	+	191	142452	142452	0	1	51.474752	0	0	0	142452	142452	142452	4h	PC_12
LT934125.1	-	192	990	990	0	4	103.891566	0	0	0	990	990	990	12h, 8h, 6h	C6, PC_12
LT934125.1	-	193	1521	1521	0	1	51.474752	0	0	0	1521	1521	1521	4h	PC_12
LT934125.1	-	194	2440	2440	0	1	84.338366	0	0	0	2440	2440	2440	2h	PK_15
LT934125.1	-	195	2495	2495	0	1	151.538112	0	0	0	2495	2495	2495	4h	NRK
LT934125.1	-	196	2576	2576	0	1	652.315721	0	0	0	2576	2576	2576	1h	C6
LT934125.1	-	197	2776	2790	0	27	529770.673451	0	0	3.09758988122536	2778	2778	2778	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	198	3874	3874	0	1	38.645849	0	0	0	3874	3874	3874	6h	NRK
LT934125.1	-	199	5410	5410	0	1	54.540496	0	0	0	5410	5410	5410	6h	C6
LT934125.1	-	200	8486	8502	0	26	328094.869501	0.175565025743017	0.175565025743017	3.49293159689966	8487	8487	8487	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	201	9270	9270	0	4	103.961562	0	0	0	9270	9270	9270	8h, 12h, 4h	C6, PK_15
LT934125.1	-	202	9643	9644	1	3	64.545585	0	0	0	9644	9643	9644	6h, 12h	NRK, PK_15
LT934125.1	-	203	10436	10436	0	1	151.538112	0	0	0	10436	10436	10436	4h	NRK
LT934125.1	-	204	12905	12905	0	1	54.540496	0	0	0	12905	12905	12905	6h	C6
LT934125.1	-	205	14904	14904	0	1	38.645849	0	0	0	14904	14904	14904	6h	NRK
LT934125.1	-	206	16417	16417	0	1	1283.697047	0	0	0	16417	16417	16417	1.5h	PC_12
LT934125.1	-	207	16511	16511	0	2	90.120601	0	0	0	16511	16511	16511	6h, 4h	NRK, PC_12
LT934125.1	-	208	16579	16599	2	26	508822.329532	1.45546446151108	1.45546446151108	4.98289214233104	16581	16581	16583	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	209	17685	17685	0	1	51.474752	0	0	0	17685	17685	17685	4h	PC_12
LT934125.1	-	210	18040	18044	2	5	191.518779	0	0	1.58496250072116	18040	18040	18042	6h, 8h, 12h	C6, PC_12, PK_15
LT934125.1	-	211	18580	18584	4	4	62.962979	0	0	0	18582	18580	18584	12h, 8h	C6, PC_12, PK_15
LT934125.1	-	212	21472	21492	2	27	480373.95065	0	0	5.12497496130959	21477	21475	21477	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	213	21598	21598	0	2	35.032673	0	0	0	21598	21598	21598	12h, 8h	C6, PC_12
LT934125.1	-	214	22416	22416	0	1	51.474752	0	0	0	22416	22416	22416	4h	PC_12
LT934125.1	-	215	26603	26603	0	1	54.540496	0	0	0	26603	26603	26603	6h	C6
LT934125.1	-	216	28415	28445	0	26	658386.469045	0	0	5.6481761216813	28429	28429	28429	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15
LT934125.1	-	217	30522	30522	0	1	51.474752	0	0	0	30522	30522	30522	4h	PC_12
LT934125.1	-	218	31685	31685	0	1	51.474752	0	0	0	31685	31685	31685	4h	PC_12
LT934125.1	-	219	31899	31899	0	1	51.474752	0	0	0	31899	31899	31899	4h	PC_12
