cluster	group	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	hpi	cell_line	Time	TC.start	TC.end	consensus_peak	min_peak	max_peak	mean_shape	min_shape	max_shape	support	score	hpi_samples	cell_lines	peak_shift	TC.width
12	PC_12_12h	LT934125.1	1600	1603	+	1600	656.128115	546.773429	1600	1603	4	1.30004484447632	4	12h	PC_12	12	1597	1604	1600	1599	1600	0	0	3.53380760191737	6	4814.66339	12h, 4h	C6, PC_12, PK_15	0	1
12	PC_12_4h	LT934125.1	1599	1599	+	1599	483.558994	483.558994	1599	1599	1	0	1	4h	PC_12	4	1597	1604	1600	1599	1600	0	0	3.53380760191737	6	4814.66339	12h, 4h	C6, PC_12, PK_15	1	1
12	PK_15_12h	LT934125.1	1600	1603	+	1600	756.301613	601.439854	1600	1603	4	1.76580838286503	4	12h	PK_15	12	1597	1604	1600	1599	1600	0	0	3.53380760191737	6	4814.66339	12h, 4h	C6, PC_12, PK_15	0	1
12	PK_15_4h	LT934125.1	1600	1604	+	1600	314.66331	125.865324	1600	1604	5	3.53380760191737	5	4h	PK_15	4	1597	1604	1600	1599	1600	0	0	3.53380760191737	6	4814.66339	12h, 4h	C6, PC_12, PK_15	0	1
13	C6_12h	LT934125.1	1666	1666	+	1666	54.571748	54.571748	1666	1666	1	0	1	12h	C6	12	1666	1666	1666	1666	1666	0	0	0	1	54.571748	12h	C6	0	0
14	C6_12h	LT934125.1	1712	1729	+	1712	354.716362	81.857622	1712	1723	12	7.99293903385576	18	12h	C6	12	1712	1729	1717	1712	1728	0	0	7.99293903385576	5	1338.822437	12h, 4h	C6, PC_12, PK_15	5	16
14	C6_4h	LT934125.1	1723	1723	+	1723	567.859171	567.859171	1723	1723	1	0	1	4h	C6	4	1712	1729	1717	1712	1728	0	0	7.99293903385576	5	1338.822437	12h, 4h	C6, PC_12, PK_15	-6	16
14	PC_12_12h	LT934125.1	1712	1712	+	1712	48.602083	48.602083	1712	1712	1	0	1	12h	PC_12	12	1712	1729	1717	1712	1728	0	0	7.99293903385576	5	1338.822437	12h, 4h	C6, PC_12, PK_15	5	16
14	PC_12_4h	LT934125.1	1728	1728	+	1728	241.779497	241.779497	1728	1728	1	0	1	4h	PC_12	4	1712	1729	1717	1712	1728	0	0	7.99293903385576	5	1338.822437	12h, 4h	C6, PC_12, PK_15	-11	16
14	PK_15_4h	LT934125.1	1712	1712	+	1712	125.865324	125.865324	1712	1712	1	0	1	4h	PK_15	4	1712	1729	1717	1712	1728	0	0	7.99293903385576	5	1338.822437	12h, 4h	C6, PC_12, PK_15	5	16
15	C6_12h	LT934125.1	1870	1871	+	1871	191.001119	163.715245	1870	1871	2	0.591672776648934	2	12h	C6	12	1830	1871	1852	1830	1871	0	0	1.56154964916481	4	969.779259	12h, 4h	C6, PC_12, PK_15	-19	41
15	C6_4h	LT934125.1	1854	1854	+	1854	567.859171	567.859171	1854	1854	1	0	1	4h	C6	4	1830	1871	1852	1830	1871	0	0	1.56154964916481	4	969.779259	12h, 4h	C6, PC_12, PK_15	-2	41
15	PC_12_12h	LT934125.1	1851	1853	+	1853	85.053645	48.602083	1851	1853	3	1.56154964916481	3	12h	PC_12	12	1830	1871	1852	1830	1871	0	0	1.56154964916481	4	969.779259	12h, 4h	C6, PC_12, PK_15	-1	41
15	PK_15_4h	LT934125.1	1830	1830	+	1830	125.865324	125.865324	1830	1830	1	0	1	4h	PK_15	4	1830	1871	1852	1830	1871	0	0	1.56154964916481	4	969.779259	12h, 4h	C6, PC_12, PK_15	22	41
16	C6_4h	LT934125.1	1911	1911	+	1911	567.859171	567.859171	1911	1911	1	0	1	4h	C6	4	1911	1914	1912	1911	1914	0	0	0	3	655.092874	4h, 12h	C6, PC_12, PK_15	1	3
16	PC_12_12h	LT934125.1	1914	1914	+	1914	24.301041	24.301041	1914	1914	1	0	1	12h	PC_12	12	1911	1914	1912	1911	1914	0	0	0	3	655.092874	4h, 12h	C6, PC_12, PK_15	-2	3
16	PK_15_4h	LT934125.1	1912	1912	+	1912	62.932662	62.932662	1912	1912	1	0	1	4h	PK_15	4	1911	1914	1912	1911	1914	0	0	0	3	655.092874	4h, 12h	C6, PC_12, PK_15	0	3
17	PC_12_4h	LT934125.1	2017	2017	+	2017	241.779497	241.779497	2017	2017	1	0	1	4h	PC_12	4	2014	2017	2016	2014	2017	0	0	0	2	304.712159	4h	PC_12, PK_15	-1	3
17	PK_15_4h	LT934125.1	2014	2014	+	2014	62.932662	62.932662	2014	2014	1	0	1	4h	PK_15	4	2014	2017	2016	2014	2017	0	0	0	2	304.712159	4h	PC_12, PK_15	2	3
18	C6_12h	LT934125.1	2069	2069	+	2069	27.285874	27.285874	2069	2069	1	0	1	12h	C6	12	2069	2069	2069	2069	2069	0	0	0	1	27.285874	12h	C6	0	0
19	PC_12_12h	LT934125.1	2142	2142	+	2142	60.752603	60.752603	2142	2142	1	0	1	12h	PC_12	12	2142	2142	2142	2142	2142	0	0	0	1	60.752603	12h	PC_12	0	0
20	PK_15_12h	LT934125.1	2168	2168	+	2168	21.608618	21.608618	2168	2168	1	0	1	12h	PK_15	12	2168	2168	2168	2168	2168	0	0	0	2	147.473942	12h, 4h	PK_15	0	0
20	PK_15_4h	LT934125.1	2168	2168	+	2168	125.865324	125.865324	2168	2168	1	0	1	4h	PK_15	4	2168	2168	2168	2168	2168	0	0	0	2	147.473942	12h, 4h	PK_15	0	0
21	PK_15_12h	LT934125.1	2223	2223	+	2223	21.608618	21.608618	2223	2223	1	0	1	12h	PK_15	12	2223	2223	2223	2223	2223	0	0	0	1	21.608618	12h	PK_15	0	0
22	PK_15_12h	LT934125.1	2286	2286	+	2286	25.210054	25.210054	2286	2286	1	0	1	12h	PK_15	12	2277	2286	2282	2277	2286	0	0	0	2	88.142716	12h, 4h	PK_15	-4	9
22	PK_15_4h	LT934125.1	2277	2277	+	2277	62.932662	62.932662	2277	2277	1	0	1	4h	PK_15	4	2277	2286	2282	2277	2286	0	0	0	2	88.142716	12h, 4h	PK_15	5	9
23	PK_15_4h	LT934125.1	2370	2370	+	2370	62.932662	62.932662	2370	2370	1	0	1	4h	PK_15	4	2370	2370	2370	2370	2370	0	0	0	1	62.932662	4h	PK_15	0	0
24	C6_12h	LT934125.1	2489	2489	+	2489	27.285874	27.285874	2489	2489	1	0	1	12h	C6	12	2473	2506	2489	2473	2506	0	0	0	4	160.429237	12h, 4h	C6, PC_12, PK_15	0	33
24	PC_12_12h	LT934125.1	2473	2473	+	2473	48.602083	48.602083	2473	2473	1	0	1	12h	PC_12	12	2473	2506	2489	2473	2506	0	0	0	4	160.429237	12h, 4h	C6, PC_12, PK_15	16	33
24	PK_15_12h	LT934125.1	2506	2506	+	2506	21.608618	21.608618	2506	2506	1	0	1	12h	PK_15	12	2473	2506	2489	2473	2506	0	0	0	4	160.429237	12h, 4h	C6, PC_12, PK_15	-17	33
24	PK_15_4h	LT934125.1	2487	2487	+	2487	62.932662	62.932662	2487	2487	1	0	1	4h	PK_15	4	2473	2506	2489	2473	2506	0	0	0	4	160.429237	12h, 4h	C6, PC_12, PK_15	2	33
25	C6_12h	LT934125.1	2584	2586	+	2586	136.42937	81.857622	2584	2586	3	1.53892028226356	3	12h	C6	12	2546	2586	2571	2546	2586	0	0	1.58496250072116	5	897.672141	12h, 4h	C6, PC_12, PK_15	-15	40
25	C6_4h	LT934125.1	2546	2546	+	2546	567.859171	567.859171	2546	2546	1	0	1	4h	C6	4	2546	2586	2571	2546	2586	0	0	1.58496250072116	5	897.672141	12h, 4h	C6, PC_12, PK_15	25	40
25	PC_12_12h	LT934125.1	2568	2568	+	2568	24.301041	24.301041	2568	2568	1	0	1	12h	PC_12	12	2546	2586	2571	2546	2586	0	0	1.58496250072116	5	897.672141	12h, 4h	C6, PC_12, PK_15	3	40
25	PK_15_12h	LT934125.1	2582	2584	+	2584	43.217235	28.81149	2582	2584	3	1.45546446154482	3	12h	PK_15	12	2546	2586	2571	2546	2586	0	0	1.58496250072116	5	897.672141	12h, 4h	C6, PC_12, PK_15	-13	40
25	PK_15_4h	LT934125.1	2569	2571	+	2569	125.865324	62.932662	2569	2571	3	1.58496250072116	3	4h	PK_15	4	2546	2586	2571	2546	2586	0	0	1.58496250072116	5	897.672141	12h, 4h	C6, PC_12, PK_15	2	40
26	PC_12_4h	LT934125.1	2753	2753	+	2753	241.779497	241.779497	2753	2753	1	0	1	4h	PC_12	4	2753	2753	2753	2753	2753	0	0	0	1	241.779497	4h	PC_12	0	0
27	C6_12h	LT934125.1	2851	2851	+	2851	27.285874	27.285874	2851	2851	1	0	1	12h	C6	12	2851	2851	2851	2851	2851	0	0	0	1	27.285874	12h	C6	0	0
28	PC_12_4h	LT934125.1	2978	2978	+	2978	241.779497	241.779497	2978	2978	1	0	1	4h	PC_12	4	2969	2978	2974	2969	2978	0	0	0	2	304.712159	4h	PC_12, PK_15	-4	9
28	PK_15_4h	LT934125.1	2969	2969	+	2969	62.932662	62.932662	2969	2969	1	0	1	4h	PK_15	4	2969	2978	2974	2969	2978	0	0	0	2	304.712159	4h	PC_12, PK_15	5	9
29	C6_12h	LT934125.1	3657	3657	+	3657	27.285874	27.285874	3657	3657	1	0	1	12h	C6	12	3645	3657	3652	3651	3657	0	0	1.41282476276888	4	3955.480944	12h, 4h	C6, PC_12	-5	6
29	C6_4h	LT934125.1	3651	3651	+	3651	1703.577513	1703.577513	3651	3651	1	0	1	4h	C6	4	3645	3657	3652	3651	3657	0	0	1.41282476276888	4	3955.480944	12h, 4h	C6, PC_12	1	6
29	PC_12_12h	LT934125.1	3651	3651	+	3651	48.602083	48.602083	3651	3651	1	0	1	12h	PC_12	12	3645	3657	3652	3651	3657	0	0	1.41282476276888	4	3955.480944	12h, 4h	C6, PC_12	1	6
29	PC_12_4h	LT934125.1	3645	3651	+	3651	2176.015474	1934.235977	3645	3651	7	1.41282476276888	7	4h	PC_12	4	3645	3657	3652	3651	3657	0	0	1.41282476276888	4	3955.480944	12h, 4h	C6, PC_12	1	6
30	C6_12h	LT934125.1	3871	3871	+	3871	191.001119	191.001119	3871	3871	1	0	1	12h	C6	12	3871	3871	3871	3871	3871	0	0	0	1	191.001119	12h	C6	0	0
31	PC_12_12h	LT934125.1	3967	3967	+	3967	24.301041	24.301041	3967	3967	1	0	1	12h	PC_12	12	3966	3967	3966	3966	3967	0	0	0	2	87.233703	12h, 4h	PC_12, PK_15	-1	1
31	PK_15_4h	LT934125.1	3966	3966	+	3966	62.932662	62.932662	3966	3966	1	0	1	4h	PK_15	4	3966	3967	3966	3966	3967	0	0	0	2	87.233703	12h, 4h	PC_12, PK_15	0	1
32	PC_12_12h	LT934125.1	4480	4480	+	4480	24.301041	24.301041	4480	4480	1	0	1	12h	PC_12	12	4480	4480	4480	4480	4480	0	0	0	2	71.119712	12h	PC_12, PK_15	0	0
32	PK_15_12h	LT934125.1	4480	4480	+	4480	46.818671	46.818671	4480	4480	1	0	1	12h	PK_15	12	4480	4480	4480	4480	4480	0	0	0	2	71.119712	12h	PC_12, PK_15	0	0
33	C6_12h	LT934125.1	4557	4557	+	4557	27.285874	27.285874	4557	4557	1	0	1	12h	C6	12	4557	4557	4557	4557	4557	0	0	0	1	27.285874	12h	C6	0	0
34	C6_12h	LT934125.1	4632	4635	+	4632	109.143496	54.571748	4632	4635	4	2	4	12h	C6	12	4630	4635	4632	4630	4635	0	0	2	4	350.220166	12h, 4h	C6, PC_12, PK_15	0	5
34	PC_12_12h	LT934125.1	4632	4635	+	4632	97.204165	72.903124	4632	4635	4	1.62255624076552	4	12h	PC_12	12	4630	4635	4632	4630	4635	0	0	2	4	350.220166	12h, 4h	C6, PC_12, PK_15	0	5
34	PK_15_12h	LT934125.1	4635	4635	+	4635	18.007181	18.007181	4635	4635	1	0	1	12h	PK_15	12	4630	4635	4632	4630	4635	0	0	2	4	350.220166	12h, 4h	C6, PC_12, PK_15	-3	5
34	PK_15_4h	LT934125.1	4630	4632	+	4630	125.865324	62.932662	4630	4632	3	1.58496250072116	3	4h	PK_15	4	4630	4635	4632	4630	4635	0	0	2	4	350.220166	12h, 4h	C6, PC_12, PK_15	2	5
35	C6_12h	LT934125.1	4967	4967	+	4967	245.572867	245.572867	4967	4967	1	0	1	12h	C6	12	4949	4978	4965	4949	4978	0	0	0	3	876.3647	12h, 4h	C6, PK_15	-2	29
35	C6_4h	LT934125.1	4978	4978	+	4978	567.859171	567.859171	4978	4978	1	0	1	4h	C6	4	4949	4978	4965	4949	4978	0	0	0	3	876.3647	12h, 4h	C6, PK_15	-13	29
35	PK_15_4h	LT934125.1	4949	4949	+	4949	62.932662	62.932662	4949	4949	1	0	1	4h	PK_15	4	4949	4978	4965	4949	4978	0	0	0	3	876.3647	12h, 4h	C6, PK_15	16	29
36	C6_12h	LT934125.1	5107	5107	+	5107	27.285874	27.285874	5107	5107	1	0	1	12h	C6	12	5107	5107	5107	5107	5107	0	0	0	1	27.285874	12h	C6	0	0
37	C6_12h	LT934125.1	6452	6455	+	6452	54.571748	27.285874	6452	6455	4	2	4	12h	C6	12	6452	6455	6452	6452	6452	2	2	2	1	54.571748	12h	C6	0	0
38	C6_12h	LT934125.1	6680	6680	+	6680	27.285874	27.285874	6680	6680	1	0	1	12h	C6	12	6680	6680	6680	6680	6680	0	0	0	1	27.285874	12h	C6	0	0
39	PK_15_4h	LT934125.1	6731	6731	+	6731	62.932662	62.932662	6731	6731	1	0	1	4h	PK_15	4	6731	6731	6731	6731	6731	0	0	0	1	62.932662	4h	PK_15	0	0
40	PK_15_4h	LT934125.1	6887	6887	+	6887	62.932662	62.932662	6887	6887	1	0	1	4h	PK_15	4	6887	6887	6887	6887	6887	0	0	0	1	62.932662	4h	PK_15	0	0
41	PK_15_4h	LT934125.1	7097	7097	+	7097	62.932662	62.932662	7097	7097	1	0	1	4h	PK_15	4	7097	7097	7097	7097	7097	0	0	0	1	62.932662	4h	PK_15	0	0
42	PK_15_4h	LT934125.1	7272	7281	+	7272	125.865324	62.932662	7272	7281	10	3.32192809488736	10	4h	PK_15	4	7272	7281	7272	7272	7272	3.32192809488736	3.32192809488736	3.32192809488736	1	125.865324	4h	PK_15	0	0
43	C6_12h	LT934125.1	7441	7441	+	7441	27.285874	27.285874	7441	7441	1	0	1	12h	C6	12	7441	7441	7441	7441	7441	0	0	0	1	27.285874	12h	C6	0	0
44	C6_12h	LT934125.1	7588	7591	+	7591	900.433845	654.860978	7588	7591	4	1.69070187381633	4	12h	C6	12	7585	7591	7591	7591	7591	1.69070187381633	1.69070187381633	3.70905995304893	5	9331.639306	12h, 4h	C6, PC_12, PK_15	0	0
44	PC_12_12h	LT934125.1	7587	7591	+	7591	692.579677	340.214578	7588	7591	4	1.99802054180924	5	12h	PC_12	12	7585	7591	7591	7591	7591	1.69070187381633	1.69070187381633	3.70905995304893	5	9331.639306	12h, 4h	C6, PC_12, PK_15	0	0
44	PC_12_4h	LT934125.1	7587	7591	+	7591	3384.912959	1692.45648	7587	7591	5	3.46574253901516	5	4h	PC_12	4	7585	7591	7591	7591	7591	1.69070187381633	1.69070187381633	3.70905995304893	5	9331.639306	12h, 4h	C6, PC_12, PK_15	0	0
44	PK_15_12h	LT934125.1	7585	7591	+	7591	388.955116	237.694793	7585	7591	7	3.70905995304893	7	12h	PK_15	12	7585	7591	7591	7591	7591	1.69070187381633	1.69070187381633	3.70905995304893	5	9331.639306	12h, 4h	C6, PC_12, PK_15	0	0
44	PK_15_4h	LT934125.1	7587	7591	+	7591	3964.757709	2706.104468	7588	7591	4	1.75039157755656	5	4h	PK_15	4	7585	7591	7591	7591	7591	1.69070187381633	1.69070187381633	3.70905995304893	5	9331.639306	12h, 4h	C6, PC_12, PK_15	0	0
45	PK_15_4h	LT934125.1	7698	7698	+	7698	62.932662	62.932662	7698	7698	1	0	1	4h	PK_15	4	7698	7698	7698	7698	7698	0	0	0	1	62.932662	4h	PK_15	0	0
46	PK_15_4h	LT934125.1	7752	7752	+	7752	62.932662	62.932662	7752	7752	1	0	1	4h	PK_15	4	7752	7752	7752	7752	7752	0	0	0	1	62.932662	4h	PK_15	0	0
47	C6_12h	LT934125.1	7808	7811	+	7811	81.857622	54.571748	7808	7811	4	1.83659166810898	4	12h	C6	12	7808	7811	7811	7811	7811	0	0	1.83659166810898	3	175.932164	12h	C6, PC_12, PK_15	0	0
47	PC_12_12h	LT934125.1	7811	7811	+	7811	36.451562	36.451562	7811	7811	1	0	1	12h	PC_12	12	7808	7811	7811	7811	7811	0	0	1.83659166810898	3	175.932164	12h	C6, PC_12, PK_15	0	0
47	PK_15_12h	LT934125.1	7811	7811	+	7811	57.62298	57.62298	7811	7811	1	0	1	12h	PK_15	12	7808	7811	7811	7811	7811	0	0	1.83659166810898	3	175.932164	12h	C6, PC_12, PK_15	0	0
48	C6_12h	LT934125.1	7851	7851	+	7851	27.285874	27.285874	7851	7851	1	0	1	12h	C6	12	7851	7863	7857	7851	7863	0	0	0	2	90.218536	12h, 4h	C6, PK_15	6	12
48	PK_15_4h	LT934125.1	7863	7863	+	7863	62.932662	62.932662	7863	7863	1	0	1	4h	PK_15	4	7851	7863	7857	7851	7863	0	0	0	2	90.218536	12h, 4h	C6, PK_15	-6	12
49	PC_12_12h	LT934125.1	8238	8238	+	8238	24.301041	24.301041	8238	8238	1	0	1	12h	PC_12	12	8238	8239	8238	8238	8239	0	0	0	2	87.233703	12h, 4h	PC_12, PK_15	0	1
49	PK_15_4h	LT934125.1	8239	8239	+	8239	62.932662	62.932662	8239	8239	1	0	1	4h	PK_15	4	8238	8239	8238	8238	8239	0	0	0	2	87.233703	12h, 4h	PC_12, PK_15	-1	1
50	PC_12_12h	LT934125.1	8531	8531	+	8531	24.301041	24.301041	8531	8531	1	0	1	12h	PC_12	12	8531	8531	8531	8531	8531	0	0	0	1	24.301041	12h	PC_12	0	0
51	PK_15_4h	LT934125.1	8605	8605	+	8605	62.932662	62.932662	8605	8605	1	0	1	4h	PK_15	4	8605	8605	8605	8605	8605	0	0	0	1	62.932662	4h	PK_15	0	0
52	PC_12_4h	LT934125.1	8705	8705	+	8705	241.779497	241.779497	8705	8705	1	0	1	4h	PC_12	4	8705	8705	8705	8705	8705	0	0	0	1	241.779497	4h	PC_12	0	0
53	PC_12_12h	LT934125.1	8735	8735	+	8735	24.301041	24.301041	8735	8735	1	0	1	12h	PC_12	12	8735	8735	8735	8735	8735	0	0	0	1	24.301041	12h	PC_12	0	0
54	PK_15_4h	LT934125.1	8805	8805	+	8805	62.932662	62.932662	8805	8805	1	0	1	4h	PK_15	4	8805	8805	8805	8805	8805	0	0	0	1	62.932662	4h	PK_15	0	0
55	C6_12h	LT934125.1	8902	8902	+	8902	27.285874	27.285874	8902	8902	1	0	1	12h	C6	12	8902	8904	8903	8902	8904	0	0	0	4	356.299074	12h, 4h	C6, PC_12, PK_15	1	2
55	PC_12_12h	LT934125.1	8904	8904	+	8904	24.301041	24.301041	8904	8904	1	0	1	12h	PC_12	12	8902	8904	8903	8902	8904	0	0	0	4	356.299074	12h, 4h	C6, PC_12, PK_15	-1	2
55	PC_12_4h	LT934125.1	8904	8904	+	8904	241.779497	241.779497	8904	8904	1	0	1	4h	PC_12	4	8902	8904	8903	8902	8904	0	0	0	4	356.299074	12h, 4h	C6, PC_12, PK_15	-1	2
55	PK_15_4h	LT934125.1	8902	8902	+	8902	62.932662	62.932662	8902	8902	1	0	1	4h	PK_15	4	8902	8904	8903	8902	8904	0	0	0	4	356.299074	12h, 4h	C6, PC_12, PK_15	1	2
56	C6_12h	LT934125.1	9017	9017	+	9017	27.285874	27.285874	9017	9017	1	0	1	12h	C6	12	9017	9020	9018	9017	9020	0	0	0	2	75.887957	12h	C6, PC_12	1	3
56	PC_12_12h	LT934125.1	9020	9020	+	9020	48.602083	48.602083	9020	9020	1	0	1	12h	PC_12	12	9017	9020	9018	9017	9020	0	0	0	2	75.887957	12h	C6, PC_12	-2	3
57	PK_15_4h	LT934125.1	9052	9052	+	9052	62.932662	62.932662	9052	9052	1	0	1	4h	PK_15	4	9052	9052	9052	9052	9052	0	0	0	1	62.932662	4h	PK_15	0	0
58	C6_12h	LT934125.1	9109	9115	+	9113	12906.21845	8704.193839	9109	9113	5	2.76561061136512	7	12h	C6	12	9108	9115	9111	9108	9113	1.28584540492312	1.28584540492312	4.3196349916549	6	31004.025366	12h, 4h	C6, PC_12, PK_15	-2	5
58	C6_4h	LT934125.1	9109	9115	+	9112	2271.436684	1135.718342	9109	9115	7	4.21103238308641	7	4h	C6	4	9108	9115	9111	9108	9113	1.28584540492312	1.28584540492312	4.3196349916549	6	31004.025366	12h, 4h	C6, PC_12, PK_15	-1	5
58	PC_12_12h	LT934125.1	9108	9115	+	9113	7594.075407	4021.822335	9108	9113	6	4.03805546911655	8	12h	PC_12	12	9108	9115	9111	9108	9113	1.28584540492312	1.28584540492312	4.3196349916549	6	31004.025366	12h, 4h	C6, PC_12, PK_15	-2	5
58	PC_12_4h	LT934125.1	9108	9113	+	9108	1692.456479	725.338491	9108	9113	6	3.74513408880809	6	4h	PC_12	4	9108	9115	9111	9108	9113	1.28584540492312	1.28584540492312	4.3196349916549	6	31004.025366	12h, 4h	C6, PC_12, PK_15	3	5
