cluster	group	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	hpi	cell_line	Time	TC.start	TC.end	consensus_peak	min_peak	max_peak	mean_shape	min_shape	max_shape	support	score	hpi_samples	cell_lines	peak_shift	TC.width
6	C6_6h	LT934125.1	982	990	+	990	5692.108667	4312.203536	987	990	4	2.07163206972356	9	6h	C6	6	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	C6_8h	LT934125.1	976	990	+	990	2001.614203	1388.216303	987	990	4	2.27206530737115	15	8h	C6	8	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	NRK_12h	LT934125.1	986	990	+	990	2088.243993	1595.310862	988	990	3	1.21132395989543	5	12h	NRK	12	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	NRK_2h	LT934125.1	987	987	+	987	3236.245955	3236.245955	987	987	1	0	1	2h	NRK	2	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	3	3
6	NRK_4h	LT934125.1	984	990	+	990	6455.399061	3521.126761	988	990	3	2.05325844408197	7	4h	NRK	4	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	NRK_6h	LT934125.1	986	994	+	990	3094.309162	1748.957352	986	990	5	3.60707931045306	9	6h	NRK	6	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	NRK_8h	LT934125.1	982	992	+	990	4492.729946	2368.893972	987	990	4	3.32241800391253	11	8h	NRK	8	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	PC_12_1.5h	LT934125.1	990	990	+	990	2212.389381	2212.389381	990	990	1	0	1	1.5h	PC_12	1.5	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	PC_12_12h	LT934125.1	986	990	+	990	1023.841865	675.73563	987	990	4	2.70231393303976	5	12h	PC_12	12	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	PC_12_2.5h	LT934125.1	987	990	+	990	2220.57735	1480.3849	987	990	4	1.83659166810898	4	2.5h	PC_12	2.5	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	PC_12_2h	LT934125.1	990	990	+	990	1334.222815	1334.222815	990	990	1	0	1	2h	PC_12	2	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	PC_12_4h	LT934125.1	987	994	+	990	2108.010442	903.433046	987	990	4	3.04863334687918	8	4h	PC_12	4	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	PC_12_6h	LT934125.1	982	990	+	990	2025.478386	1199.296413	986	990	5	4.00995492780286	9	6h	PC_12	6	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	PC_12_8h	LT934125.1	978	990	+	990	1629.809536	926.754442	987	990	4	3.04526702825285	13	8h	PC_12	8	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	PK_15_12h	LT934125.1	986	990	+	990	862.700229	622.425629	987	990	4	2.45352131156844	5	12h	PK_15	12	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	PK_15_4h	LT934125.1	978	993	+	990	771.291712	243.565803	982	990	9	7.54578612195436	16	4h	PK_15	4	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	PK_15_6h	LT934125.1	982	990	+	990	1008.072646	548.391519	986	990	5	4.03839388924435	9	6h	PK_15	6	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
6	PK_15_8h	LT934125.1	982	990	+	990	1114.039974	763.161242	987	990	4	2.51930172434675	9	8h	PK_15	8	976	994	990	987	990	0	0	7.54578612195436	22	59905.490321	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
7	PK_15_4h	LT934125.1	1036	1036	+	1036	40.594301	40.594301	1036	1036	1	0	1	4h	PK_15	4	1036	1036	1036	1036	1036	0	0	0	1	40.594301	4h	PK_15	0	0
8	NRK_12h	LT934125.1	1092	1092	+	1092	17.924841	17.924841	1092	1092	1	0	1	12h	NRK	12	1092	1122	1104	1092	1122	0	0	0	4	260.797052	12h, 6h, 8h	NRK, PC_12	12	30
8	NRK_6h	LT934125.1	1098	1098	+	1098	134.535181	134.535181	1098	1098	1	0	1	6h	NRK	6	1092	1122	1104	1092	1122	0	0	0	4	260.797052	12h, 6h, 8h	NRK, PC_12	6	30
8	NRK_8h	LT934125.1	1106	1106	+	1106	81.685999	81.685999	1106	1106	1	0	1	8h	NRK	8	1092	1122	1104	1092	1122	0	0	0	4	260.797052	12h, 6h, 8h	NRK, PC_12	-2	30
8	PC_12_6h	LT934125.1	1122	1122	+	1122	26.651031	26.651031	1122	1122	1	0	1	6h	PC_12	6	1092	1122	1104	1092	1122	0	0	0	4	260.797052	12h, 6h, 8h	NRK, PC_12	-18	30
9	NRK_8h	LT934125.1	1174	1174	+	1174	81.685999	81.685999	1174	1174	1	0	1	8h	NRK	8	1167	1174	1169	1167	1174	0	0	0	3	140.29408	8h, 6h	NRK, PC_12	-5	7
9	PC_12_6h	LT934125.1	1167	1167	+	1167	26.651031	26.651031	1167	1167	1	0	1	6h	PC_12	6	1167	1174	1169	1167	1174	0	0	0	3	140.29408	8h, 6h	NRK, PC_12	2	7
9	PC_12_8h	LT934125.1	1167	1167	+	1167	31.95705	31.95705	1167	1167	1	0	1	8h	PC_12	8	1167	1174	1169	1167	1174	0	0	0	3	140.29408	8h, 6h	NRK, PC_12	2	7
10	C6_2h	LT934125.1	1221	1221	+	1221	1239.157373	1239.157373	1221	1221	1	0	1	2h	C6	2	1217	1258	1237	1217	1258	0	0	0	7	1618.155546	2h, 6h, 12h, 8h	C6, NRK, PC_12	16	41
10	C6_6h	LT934125.1	1258	1258	+	1258	86.244071	86.244071	1258	1258	1	0	1	6h	C6	6	1217	1258	1237	1217	1258	0	0	0	7	1618.155546	2h, 6h, 12h, 8h	C6, NRK, PC_12	-21	41
10	NRK_12h	LT934125.1	1222	1222	+	1222	17.924841	17.924841	1222	1222	1	0	1	12h	NRK	12	1217	1258	1237	1217	1258	0	0	0	7	1618.155546	2h, 6h, 12h, 8h	C6, NRK, PC_12	15	41
10	NRK_6h	LT934125.1	1258	1258	+	1258	134.535181	134.535181	1258	1258	1	0	1	6h	NRK	6	1217	1258	1237	1217	1258	0	0	0	7	1618.155546	2h, 6h, 12h, 8h	C6, NRK, PC_12	-21	41
10	NRK_8h	LT934125.1	1245	1245	+	1245	81.685999	81.685999	1245	1245	1	0	1	8h	NRK	8	1217	1258	1237	1217	1258	0	0	0	7	1618.155546	2h, 6h, 12h, 8h	C6, NRK, PC_12	-8	41
10	PC_12_6h	LT934125.1	1217	1217	+	1217	26.651031	26.651031	1217	1217	1	0	1	6h	PC_12	6	1217	1258	1237	1217	1258	0	0	0	7	1618.155546	2h, 6h, 12h, 8h	C6, NRK, PC_12	20	41
10	PC_12_8h	LT934125.1	1241	1241	+	1241	31.95705	31.95705	1241	1241	1	0	1	8h	PC_12	8	1217	1258	1237	1217	1258	0	0	0	7	1618.155546	2h, 6h, 12h, 8h	C6, NRK, PC_12	-4	41
11	C6_8h	LT934125.1	1292	1292	+	1292	32.2841	32.2841	1292	1292	1	0	1	8h	C6	8	1290	1323	1291	1290	1292	0	0	14.3375814677532	3	357.402493	8h, 6h	C6, PC_12	-1	2
11	PC_12_6h	LT934125.1	1290	1323	+	1290	293.161343	53.302063	1290	1319	30	14.3375814677532	34	6h	PC_12	6	1290	1323	1291	1290	1292	0	0	14.3375814677532	3	357.402493	8h, 6h	C6, PC_12	1	2
11	PC_12_8h	LT934125.1	1290	1290	+	1290	31.95705	31.95705	1290	1290	1	0	1	8h	PC_12	8	1290	1323	1291	1290	1292	0	0	14.3375814677532	3	357.402493	8h, 6h	C6, PC_12	1	2
12	C6_12h	LT934125.1	1334	1351	+	1337	1433.676717	615.431956	1334	1342	9	6.179292494875	18	12h	C6	12	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	C6_1h	LT934125.1	1332	1337	+	1337	16949.152543	7704.160247	1334	1337	4	3.52192809483544	6	1h	C6	1	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	C6_2h	LT934125.1	1334	1339	+	1337	14869.888476	6195.786865	1334	1337	4	3.35347406010427	6	2h	C6	2	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	C6_4h	LT934125.1	1334	1351	+	1334	6305.832897	3152.916448	1334	1345	12	5.79756397506386	18	4h	C6	4	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	3	3
12	C6_6h	LT934125.1	1333	1339	+	1337	5778.352739	3363.518758	1334	1337	4	2.67315269268686	7	6h	C6	6	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	C6_8h	LT934125.1	1334	1345	+	1337	4261.50121	2098.466505	1334	1339	6	4.67353776284516	12	8h	C6	8	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	NRK_12h	LT934125.1	1332	1351	+	1337	2984.486051	1102.37773	1334	1345	12	7.64059759119342	20	12h	NRK	12	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	NRK_1h	LT934125.1	1337	1339	+	1337	40404.040404	30303.030303	1337	1339	3	1.28584540492312	3	1h	NRK	1	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	NRK_2h	LT934125.1	1334	1339	+	1337	16181.229774	6472.491909	1334	1339	6	4.96811205446213	6	2h	NRK	2	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	NRK_4h	LT934125.1	1334	1345	+	1337	24061.032863	12323.943662	1334	1337	4	2.85063087229008	12	4h	NRK	4	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	NRK_6h	LT934125.1	1334	1346	+	1337	10897.349658	5650.4776	1334	1339	6	4.58380074787179	13	6h	NRK	6	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	NRK_8h	LT934125.1	1331	1351	+	1334	9148.83189	3349.12596	1334	1339	6	4.5120482648943	21	8h	NRK	8	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	3	3
12	PC_12_1.5h	LT934125.1	1334	1345	+	1337	26548.672568	15486.725664	1334	1339	6	3.85447597182561	12	1.5h	PC_12	1.5	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	PC_12_12h	LT934125.1	1334	1345	+	1337	662.084406	341.280621	1334	1337	4	3.07487146710095	12	12h	PC_12	12	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	PC_12_1h	LT934125.1	1334	1339	+	1337	24498.886414	15590.200445	1337	1339	3	1.39681302754227	6	1h	PC_12	1	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	PC_12_2.5h	LT934125.1	1333	1358	+	1337	19985.19615	6661.73205	1334	1350	17	9.11330070724386	26	2.5h	PC_12	2.5	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	PC_12_2h	LT934125.1	1334	1339	+	1334	19346.230821	7338.225484	1334	1337	4	3.0122093684225	6	2h	PC_12	2	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	3	3
12	PC_12_4h	LT934125.1	1334	1345	+	1337	6223.649871	2710.299137	1334	1339	6	4.92544296792471	12	4h	PC_12	4	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	PC_12_6h	LT934125.1	1334	1351	+	1337	5996.482064	2904.962422	1334	1339	6	4.39299496245219	18	6h	PC_12	6	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	PC_12_8h	LT934125.1	1325	1351	+	1337	2844.177426	1054.582641	1334	1345	12	8.38156793930664	27	8h	PC_12	8	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	PK_15_12h	LT934125.1	1334	1337	+	1337	80.091533	54.919908	1334	1337	4	2.42093659690983	4	12h	PK_15	12	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	PK_15_1h	LT934125.1	1335	1337	+	1337	8771.929824	5847.953216	1335	1337	3	1.45546446154482	3	1h	PK_15	1	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	PK_15_2h	LT934125.1	1331	1351	+	1334	20275.162927	6517.016655	1334	1339	6	4.78205244078891	21	2h	PK_15	2	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	3	3
12	PK_15_4h	LT934125.1	1323	1339	+	1337	7591.134206	3369.326946	1334	1337	4	3.26236046550648	17	4h	PK_15	4	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	PK_15_6h	LT934125.1	1332	1351	+	1337	2967.765867	1225.816337	1334	1339	6	4.85624438819556	20	6h	PK_15	6	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
12	PK_15_8h	LT934125.1	1334	1351	+	1337	1491.23461	578.949908	1334	1345	12	7.65495077967816	18	8h	PK_15	8	1323	1358	1337	1334	1337	1.28584540492312	1.28584540492312	9.11330070724386	26	300558.073909	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	0	3
13	C6_4h	LT934125.1	1393	1393	+	1393	525.486075	525.486075	1393	1393	1	0	1	4h	C6	4	1393	1393	1393	1393	1393	0	0	0	2	589.400174	4h, 8h	C6, PC_12	0	0
13	PC_12_8h	LT934125.1	1393	1393	+	1393	63.914099	63.914099	1393	1393	1	0	1	8h	PC_12	8	1393	1393	1393	1393	1393	0	0	0	2	589.400174	4h, 8h	C6, PC_12	0	0
14	C6_8h	LT934125.1	1428	1428	+	1428	32.2841	32.2841	1428	1428	1	0	1	8h	C6	8	1428	1438	1432	1428	1438	0	0	0	3	476.02658	8h, 2h	C6, NRK, PK_15	4	10
14	NRK_8h	LT934125.1	1438	1438	+	1438	81.685999	81.685999	1438	1438	1	0	1	8h	NRK	8	1428	1438	1432	1428	1438	0	0	0	3	476.02658	8h, 2h	C6, NRK, PK_15	-6	10
14	PK_15_2h	LT934125.1	1429	1429	+	1429	362.056481	362.056481	1429	1429	1	0	1	2h	PK_15	2	1428	1438	1432	1428	1438	0	0	0	3	476.02658	8h, 2h	C6, NRK, PK_15	3	10
15	C6_12h	LT934125.1	1519	1519	+	1519	27.97418	27.97418	1519	1519	1	0	1	12h	C6	12	1469	1559	1505	1469	1542	0	0	6.04439411935845	11	3248.04107	12h, 8h, 4h, 2.5h, 2h, 6h	C6, NRK, PC_12, PK_15	-14	73
15	C6_8h	LT934125.1	1519	1519	+	1519	32.2841	32.2841	1519	1519	1	0	1	8h	C6	8	1469	1559	1505	1469	1542	0	0	6.04439411935845	11	3248.04107	12h, 8h, 4h, 2.5h, 2h, 6h	C6, NRK, PC_12, PK_15	-14	73
15	NRK_12h	LT934125.1	1496	1496	+	1496	17.924841	17.924841	1496	1496	1	0	1	12h	NRK	12	1469	1559	1505	1469	1542	0	0	6.04439411935845	11	3248.04107	12h, 8h, 4h, 2.5h, 2h, 6h	C6, NRK, PC_12, PK_15	9	73
