seqnames	strand	window_start	window_end	group	hpi	Time	cell_line	sum_coverage.hpi	mean_coverage.hpi	sd_coverage.hpi	median_coverage.hpi	min_coverage.hpi	max_coverage.hpi	varcoeff_coverage.hpi
LT934125.1	+	1351	1400	PK-15_CAGE_12h	12h	12	PK-15	1827	1827		1827	1827	1827	
LT934125.1	+	1401	1450	PK-15_CAGE_12h	12h	12	PK-15	106	106		106	106	106	
LT934125.1	+	1451	1500	PK-15_CAGE_12h	12h	12	PK-15	67	67		67	67	67	
LT934125.1	+	1501	1550	PK-15_CAGE_12h	12h	12	PK-15	32	32		32	32	32	
LT934125.1	+	1551	1600	PK-15_CAGE_12h	12h	12	PK-15	222	222		222	222	222	
LT934125.1	+	1601	1650	PK-15_CAGE_12h	12h	12	PK-15	10060	10060		10060	10060	10060	
LT934125.1	+	1651	1700	PK-15_CAGE_12h	12h	12	PK-15	210	210		210	210	210	
LT934125.1	+	1701	1750	PK-15_CAGE_12h	12h	12	PK-15	137	137		137	137	137	
LT934125.1	+	1751	1800	PK-15_CAGE_12h	12h	12	PK-15	83	83		83	83	83	
LT934125.1	+	1801	1850	PK-15_CAGE_12h	12h	12	PK-15	122	122		122	122	122	
LT934125.1	+	1851	1900	PK-15_CAGE_12h	12h	12	PK-15	199	199		199	199	199	
LT934125.1	+	1901	1950	PK-15_CAGE_12h	12h	12	PK-15	197	197		197	197	197	
LT934125.1	+	1951	2000	PK-15_CAGE_12h	12h	12	PK-15	79	79		79	79	79	
LT934125.1	+	2001	2050	PK-15_CAGE_12h	12h	12	PK-15	57	57		57	57	57	
LT934125.1	+	2051	2100	PK-15_CAGE_12h	12h	12	PK-15	95	95		95	95	95	
LT934125.1	+	2101	2150	PK-15_CAGE_12h	12h	12	PK-15	23	23		23	23	23	
LT934125.1	+	2151	2200	PK-15_CAGE_12h	12h	12	PK-15	313	313		313	313	313	
LT934125.1	+	2201	2250	PK-15_CAGE_12h	12h	12	PK-15	385	385		385	385	385	
LT934125.1	+	2251	2300	PK-15_CAGE_12h	12h	12	PK-15	317	317		317	317	317	
LT934125.1	+	2301	2350	PK-15_CAGE_12h	12h	12	PK-15	411	411		411	411	411	
LT934125.1	+	2351	2400	PK-15_CAGE_12h	12h	12	PK-15	500	500		500	500	500	
LT934125.1	+	2401	2450	PK-15_CAGE_12h	12h	12	PK-15	474	474		474	474	474	
LT934125.1	+	2451	2500	PK-15_CAGE_12h	12h	12	PK-15	458	458		458	458	458	
LT934125.1	+	2501	2550	PK-15_CAGE_12h	12h	12	PK-15	538	538		538	538	538	
LT934125.1	+	2551	2600	PK-15_CAGE_12h	12h	12	PK-15	1094	1094		1094	1094	1094	
LT934125.1	+	2601	2650	PK-15_CAGE_12h	12h	12	PK-15	2559	2559		2559	2559	2559	
LT934125.1	+	2651	2700	PK-15_CAGE_12h	12h	12	PK-15	718	718		718	718	718	
LT934125.1	+	2701	2750	PK-15_CAGE_12h	12h	12	PK-15	45	45		45	45	45	
LT934125.1	+	2751	2800	PK-15_CAGE_12h	12h	12	PK-15	16	16		16	16	16	
LT934125.1	+	2801	2850	PK-15_CAGE_12h	12h	12	PK-15	7	7		7	7	7	
LT934125.1	+	2851	2900	PK-15_CAGE_12h	12h	12	PK-15	41	41		41	41	41	
LT934125.1	+	2901	2950	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	2951	3000	PK-15_CAGE_12h	12h	12	PK-15	33	33		33	33	33	
LT934125.1	+	3001	3050	PK-15_CAGE_12h	12h	12	PK-15	65	65		65	65	65	
LT934125.1	+	3051	3100	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3101	3150	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3151	3200	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3201	3250	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3251	3300	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3301	3350	PK-15_CAGE_12h	12h	12	PK-15	12	12		12	12	12	
LT934125.1	+	3351	3400	PK-15_CAGE_12h	12h	12	PK-15	64	64		64	64	64	
LT934125.1	+	3401	3450	PK-15_CAGE_12h	12h	12	PK-15	19	19		19	19	19	
LT934125.1	+	3451	3500	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3501	3550	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3551	3600	PK-15_CAGE_12h	12h	12	PK-15	7	7		7	7	7	
LT934125.1	+	3601	3650	PK-15_CAGE_12h	12h	12	PK-15	39	39		39	39	39	
LT934125.1	+	3651	3700	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3701	3750	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3751	3800	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3801	3850	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3851	3900	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	3901	3950	PK-15_CAGE_12h	12h	12	PK-15	62	62		62	62	62	
LT934125.1	+	3951	4000	PK-15_CAGE_12h	12h	12	PK-15	107	107		107	107	107	
LT934125.1	+	4001	4050	PK-15_CAGE_12h	12h	12	PK-15	74	74		74	74	74	
LT934125.1	+	4051	4100	PK-15_CAGE_12h	12h	12	PK-15	41	41		41	41	41	
LT934125.1	+	4101	4150	PK-15_CAGE_12h	12h	12	PK-15	2	2		2	2	2	
LT934125.1	+	4151	4200	PK-15_CAGE_12h	12h	12	PK-15	47	47		47	47	47	
LT934125.1	+	4201	4250	PK-15_CAGE_12h	12h	12	PK-15	128	128		128	128	128	
LT934125.1	+	4251	4300	PK-15_CAGE_12h	12h	12	PK-15	107	107		107	107	107	
LT934125.1	+	4301	4350	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	4351	4400	PK-15_CAGE_12h	12h	12	PK-15	45	45		45	45	45	
LT934125.1	+	4401	4450	PK-15_CAGE_12h	12h	12	PK-15	39	39		39	39	39	
LT934125.1	+	4451	4500	PK-15_CAGE_12h	12h	12	PK-15	391	391		391	391	391	
LT934125.1	+	4501	4550	PK-15_CAGE_12h	12h	12	PK-15	373	373		373	373	373	
LT934125.1	+	4551	4600	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	4601	4650	PK-15_CAGE_12h	12h	12	PK-15	178	178		178	178	178	
LT934125.1	+	4651	4700	PK-15_CAGE_12h	12h	12	PK-15	346	346		346	346	346	
LT934125.1	+	4701	4750	PK-15_CAGE_12h	12h	12	PK-15	98	98		98	98	98	
LT934125.1	+	4751	4800	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	4801	4850	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	4851	4900	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	4901	4950	PK-15_CAGE_12h	12h	12	PK-15	10	10		10	10	10	
LT934125.1	+	4951	5000	PK-15_CAGE_12h	12h	12	PK-15	178	178		178	178	178	
LT934125.1	+	5001	5050	PK-15_CAGE_12h	12h	12	PK-15	15	15		15	15	15	
LT934125.1	+	5051	5100	PK-15_CAGE_12h	12h	12	PK-15	123	123		123	123	123	
LT934125.1	+	5101	5150	PK-15_CAGE_12h	12h	12	PK-15	14	14		14	14	14	
LT934125.1	+	5151	5200	PK-15_CAGE_12h	12h	12	PK-15	48	48		48	48	48	
LT934125.1	+	5201	5250	PK-15_CAGE_12h	12h	12	PK-15	86	86		86	86	86	
LT934125.1	+	5251	5300	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5301	5350	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5351	5400	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5401	5450	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5451	5500	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5501	5550	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5551	5600	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5601	5650	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5651	5700	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5701	5750	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5751	5800	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5801	5850	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5851	5900	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5901	5950	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	5951	6000	PK-15_CAGE_12h	12h	12	PK-15	10	10		10	10	10	
LT934125.1	+	6001	6050	PK-15_CAGE_12h	12h	12	PK-15	37	37		37	37	37	
LT934125.1	+	6051	6100	PK-15_CAGE_12h	12h	12	PK-15	9	9		9	9	9	
LT934125.1	+	6101	6150	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	6151	6200	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	6201	6250	PK-15_CAGE_12h	12h	12	PK-15	32	32		32	32	32	
LT934125.1	+	6251	6300	PK-15_CAGE_12h	12h	12	PK-15	26	26		26	26	26	
LT934125.1	+	6301	6350	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	6351	6400	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	6401	6450	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	6451	6500	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	6501	6550	PK-15_CAGE_12h	12h	12	PK-15	18	18		18	18	18	
LT934125.1	+	6551	6600	PK-15_CAGE_12h	12h	12	PK-15	57	57		57	57	57	
LT934125.1	+	6601	6650	PK-15_CAGE_12h	12h	12	PK-15	20	20		20	20	20	
LT934125.1	+	6651	6700	PK-15_CAGE_12h	12h	12	PK-15	26	26		26	26	26	
LT934125.1	+	6701	6750	PK-15_CAGE_12h	12h	12	PK-15	21	21		21	21	21	
LT934125.1	+	6751	6800	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	6801	6850	PK-15_CAGE_12h	12h	12	PK-15	20	20		20	20	20	
LT934125.1	+	6851	6900	PK-15_CAGE_12h	12h	12	PK-15	32	32		32	32	32	
LT934125.1	+	6901	6950	PK-15_CAGE_12h	12h	12	PK-15	43	43		43	43	43	
LT934125.1	+	6951	7000	PK-15_CAGE_12h	12h	12	PK-15	38	38		38	38	38	
LT934125.1	+	7001	7050	PK-15_CAGE_12h	12h	12	PK-15	97	97		97	97	97	
LT934125.1	+	7051	7100	PK-15_CAGE_12h	12h	12	PK-15	12	12		12	12	12	
LT934125.1	+	7101	7150	PK-15_CAGE_12h	12h	12	PK-15	36	36		36	36	36	
LT934125.1	+	7151	7200	PK-15_CAGE_12h	12h	12	PK-15	105	105		105	105	105	
LT934125.1	+	7201	7250	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	7251	7300	PK-15_CAGE_12h	12h	12	PK-15	80	80		80	80	80	
LT934125.1	+	7301	7350	PK-15_CAGE_12h	12h	12	PK-15	29	29		29	29	29	
LT934125.1	+	7351	7400	PK-15_CAGE_12h	12h	12	PK-15	32	32		32	32	32	
LT934125.1	+	7401	7450	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	7451	7500	PK-15_CAGE_12h	12h	12	PK-15	94	94		94	94	94	
LT934125.1	+	7501	7550	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	7551	7600	PK-15_CAGE_12h	12h	12	PK-15	1369	1369		1369	1369	1369	
LT934125.1	+	7601	7650	PK-15_CAGE_12h	12h	12	PK-15	4086	4086		4086	4086	4086	
LT934125.1	+	7651	7700	PK-15_CAGE_12h	12h	12	PK-15	73	73		73	73	73	
LT934125.1	+	7701	7750	PK-15_CAGE_12h	12h	12	PK-15	3	3		3	3	3	
LT934125.1	+	7751	7800	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	7801	7850	PK-15_CAGE_12h	12h	12	PK-15	804	804		804	804	804	
LT934125.1	+	7851	7900	PK-15_CAGE_12h	12h	12	PK-15	178	178		178	178	178	
LT934125.1	+	7901	7950	PK-15_CAGE_12h	12h	12	PK-15	10	10		10	10	10	
LT934125.1	+	7951	8000	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	8001	8050	PK-15_CAGE_12h	12h	12	PK-15	108	108		108	108	108	
LT934125.1	+	8051	8100	PK-15_CAGE_12h	12h	12	PK-15	36	36		36	36	36	
LT934125.1	+	8101	8150	PK-15_CAGE_12h	12h	12	PK-15	104	104		104	104	104	
LT934125.1	+	8151	8200	PK-15_CAGE_12h	12h	12	PK-15	36	36		36	36	36	
LT934125.1	+	8201	8250	PK-15_CAGE_12h	12h	12	PK-15	45	45		45	45	45	
LT934125.1	+	8251	8300	PK-15_CAGE_12h	12h	12	PK-15	5	5		5	5	5	
LT934125.1	+	8301	8350	PK-15_CAGE_12h	12h	12	PK-15	18	18		18	18	18	
LT934125.1	+	8351	8400	PK-15_CAGE_12h	12h	12	PK-15	30	30		30	30	30	
LT934125.1	+	8401	8450	PK-15_CAGE_12h	12h	12	PK-15	48	48		48	48	48	
LT934125.1	+	8451	8500	PK-15_CAGE_12h	12h	12	PK-15	4	4		4	4	4	
LT934125.1	+	8501	8550	PK-15_CAGE_12h	12h	12	PK-15	59	59		59	59	59	
LT934125.1	+	8551	8600	PK-15_CAGE_12h	12h	12	PK-15	93	93		93	93	93	
LT934125.1	+	8601	8650	PK-15_CAGE_12h	12h	12	PK-15	58	58		58	58	58	
LT934125.1	+	8651	8700	PK-15_CAGE_12h	12h	12	PK-15	67	67		67	67	67	
LT934125.1	+	8701	8750	PK-15_CAGE_12h	12h	12	PK-15	44	44		44	44	44	
LT934125.1	+	8751	8800	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	8801	8850	PK-15_CAGE_12h	12h	12	PK-15	68	68		68	68	68	
LT934125.1	+	8851	8900	PK-15_CAGE_12h	12h	12	PK-15	83	83		83	83	83	
LT934125.1	+	8901	8950	PK-15_CAGE_12h	12h	12	PK-15	181	181		181	181	181	
LT934125.1	+	8951	9000	PK-15_CAGE_12h	12h	12	PK-15	4	4		4	4	4	
LT934125.1	+	9001	9050	PK-15_CAGE_12h	12h	12	PK-15	32	32		32	32	32	
LT934125.1	+	9051	9100	PK-15_CAGE_12h	12h	12	PK-15	63	63		63	63	63	
LT934125.1	+	9101	9150	PK-15_CAGE_12h	12h	12	PK-15	10690	10690		10690	10690	10690	
LT934125.1	+	9151	9200	PK-15_CAGE_12h	12h	12	PK-15	1663	1663		1663	1663	1663	
LT934125.1	+	9201	9250	PK-15_CAGE_12h	12h	12	PK-15	146	146		146	146	146	
LT934125.1	+	9251	9300	PK-15_CAGE_12h	12h	12	PK-15	9064	9064		9064	9064	9064	
LT934125.1	+	9301	9350	PK-15_CAGE_12h	12h	12	PK-15	3770	3770		3770	3770	3770	
LT934125.1	+	9351	9400	PK-15_CAGE_12h	12h	12	PK-15	626	626		626	626	626	
LT934125.1	+	9401	9450	PK-15_CAGE_12h	12h	12	PK-15	5076	5076		5076	5076	5076	
LT934125.1	+	9451	9500	PK-15_CAGE_12h	12h	12	PK-15	2730	2730		2730	2730	2730	
LT934125.1	+	9501	9550	PK-15_CAGE_12h	12h	12	PK-15	1572	1572		1572	1572	1572	
LT934125.1	+	9551	9600	PK-15_CAGE_12h	12h	12	PK-15	5434	5434		5434	5434	5434	
LT934125.1	+	9601	9650	PK-15_CAGE_12h	12h	12	PK-15	3231	3231		3231	3231	3231	
LT934125.1	+	9651	9700	PK-15_CAGE_12h	12h	12	PK-15	10171	10171		10171	10171	10171	
LT934125.1	+	9701	9750	PK-15_CAGE_12h	12h	12	PK-15	7732	7732		7732	7732	7732	
LT934125.1	+	9751	9800	PK-15_CAGE_12h	12h	12	PK-15	7841	7841		7841	7841	7841	
LT934125.1	+	9801	9850	PK-15_CAGE_12h	12h	12	PK-15	2343	2343		2343	2343	2343	
LT934125.1	+	9851	9900	PK-15_CAGE_12h	12h	12	PK-15	1548	1548		1548	1548	1548	
LT934125.1	+	9901	9950	PK-15_CAGE_12h	12h	12	PK-15	3618	3618		3618	3618	3618	
LT934125.1	+	9951	10000	PK-15_CAGE_12h	12h	12	PK-15	4993	4993		4993	4993	4993	
LT934125.1	+	10001	10050	PK-15_CAGE_12h	12h	12	PK-15	2150	2150		2150	2150	2150	
LT934125.1	+	10051	10100	PK-15_CAGE_12h	12h	12	PK-15	1466	1466		1466	1466	1466	
LT934125.1	+	10101	10150	PK-15_CAGE_12h	12h	12	PK-15	2019	2019		2019	2019	2019	
LT934125.1	+	10151	10200	PK-15_CAGE_12h	12h	12	PK-15	433	433		433	433	433	
LT934125.1	+	10201	10250	PK-15_CAGE_12h	12h	12	PK-15	133	133		133	133	133	
LT934125.1	+	10251	10300	PK-15_CAGE_12h	12h	12	PK-15	10	10		10	10	10	
LT934125.1	+	10301	10350	PK-15_CAGE_12h	12h	12	PK-15	24	24		24	24	24	
LT934125.1	+	10351	10400	PK-15_CAGE_12h	12h	12	PK-15	134	134		134	134	134	
LT934125.1	+	10401	10450	PK-15_CAGE_12h	12h	12	PK-15	5856	5856		5856	5856	5856	
LT934125.1	+	10451	10500	PK-15_CAGE_12h	12h	12	PK-15	6832	6832		6832	6832	6832	
LT934125.1	+	10501	10550	PK-15_CAGE_12h	12h	12	PK-15	37	37		37	37	37	
LT934125.1	+	10551	10600	PK-15_CAGE_12h	12h	12	PK-15	19	19		19	19	19	
LT934125.1	+	10601	10650	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	10651	10700	PK-15_CAGE_12h	12h	12	PK-15	2	2		2	2	2	
LT934125.1	+	10701	10750	PK-15_CAGE_12h	12h	12	PK-15	59	59		59	59	59	
LT934125.1	+	10751	10800	PK-15_CAGE_12h	12h	12	PK-15	265	265		265	265	265	
LT934125.1	+	10801	10850	PK-15_CAGE_12h	12h	12	PK-15	769	769		769	769	769	
LT934125.1	+	10851	10900	PK-15_CAGE_12h	12h	12	PK-15	192	192		192	192	192	
LT934125.1	+	10901	10950	PK-15_CAGE_12h	12h	12	PK-15	276	276		276	276	276	
LT934125.1	+	10951	11000	PK-15_CAGE_12h	12h	12	PK-15	468	468		468	468	468	
LT934125.1	+	11001	11050	PK-15_CAGE_12h	12h	12	PK-15	469	469		469	469	469	
LT934125.1	+	11051	11100	PK-15_CAGE_12h	12h	12	PK-15	37	37		37	37	37	
LT934125.1	+	11101	11150	PK-15_CAGE_12h	12h	12	PK-15	84	84		84	84	84	
LT934125.1	+	11151	11200	PK-15_CAGE_12h	12h	12	PK-15	93	93		93	93	93	
LT934125.1	+	11201	11250	PK-15_CAGE_12h	12h	12	PK-15	154	154		154	154	154	
LT934125.1	+	11251	11300	PK-15_CAGE_12h	12h	12	PK-15	37	37		37	37	37	
LT934125.1	+	11301	11350	PK-15_CAGE_12h	12h	12	PK-15	208	208		208	208	208	
LT934125.1	+	11351	11400	PK-15_CAGE_12h	12h	12	PK-15	254	254		254	254	254	
LT934125.1	+	11401	11450	PK-15_CAGE_12h	12h	12	PK-15	259	259		259	259	259	
LT934125.1	+	11451	11500	PK-15_CAGE_12h	12h	12	PK-15	197	197		197	197	197	
LT934125.1	+	11501	11550	PK-15_CAGE_12h	12h	12	PK-15	317	317		317	317	317	
LT934125.1	+	11551	11600	PK-15_CAGE_12h	12h	12	PK-15	388	388		388	388	388	
LT934125.1	+	11601	11650	PK-15_CAGE_12h	12h	12	PK-15	1763	1763		1763	1763	1763	
LT934125.1	+	11651	11700	PK-15_CAGE_12h	12h	12	PK-15	2230	2230		2230	2230	2230	
LT934125.1	+	11701	11750	PK-15_CAGE_12h	12h	12	PK-15	538	538		538	538	538	
LT934125.1	+	11751	11800	PK-15_CAGE_12h	12h	12	PK-15	6329	6329		6329	6329	6329	
LT934125.1	+	11801	11850	PK-15_CAGE_12h	12h	12	PK-15	7035	7035		7035	7035	7035	
LT934125.1	+	11851	11900	PK-15_CAGE_12h	12h	12	PK-15	3000	3000		3000	3000	3000	
LT934125.1	+	11901	11950	PK-15_CAGE_12h	12h	12	PK-15	5608	5608		5608	5608	5608	
LT934125.1	+	11951	12000	PK-15_CAGE_12h	12h	12	PK-15	7801	7801		7801	7801	7801	
LT934125.1	+	12001	12050	PK-15_CAGE_12h	12h	12	PK-15	8277	8277		8277	8277	8277	
LT934125.1	+	12051	12100	PK-15_CAGE_12h	12h	12	PK-15	9384	9384		9384	9384	9384	
LT934125.1	+	12101	12150	PK-15_CAGE_12h	12h	12	PK-15	8700	8700		8700	8700	8700	
LT934125.1	+	12151	12200	PK-15_CAGE_12h	12h	12	PK-15	3165	3165		3165	3165	3165	
LT934125.1	+	12201	12250	PK-15_CAGE_12h	12h	12	PK-15	809	809		809	809	809	
LT934125.1	+	12251	12300	PK-15_CAGE_12h	12h	12	PK-15	154	154		154	154	154	
LT934125.1	+	12301	12350	PK-15_CAGE_12h	12h	12	PK-15	131	131		131	131	131	
LT934125.1	+	12351	12400	PK-15_CAGE_12h	12h	12	PK-15	147	147		147	147	147	
LT934125.1	+	12401	12450	PK-15_CAGE_12h	12h	12	PK-15	227	227		227	227	227	
LT934125.1	+	12451	12500	PK-15_CAGE_12h	12h	12	PK-15	198	198		198	198	198	
LT934125.1	+	12501	12550	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	12551	12600	PK-15_CAGE_12h	12h	12	PK-15	114	114		114	114	114	
LT934125.1	+	12601	12650	PK-15_CAGE_12h	12h	12	PK-15	104	104		104	104	104	
LT934125.1	+	12651	12700	PK-15_CAGE_12h	12h	12	PK-15	26	26		26	26	26	
LT934125.1	+	12701	12750	PK-15_CAGE_12h	12h	12	PK-15	61	61		61	61	61	
LT934125.1	+	12751	12800	PK-15_CAGE_12h	12h	12	PK-15	86	86		86	86	86	
LT934125.1	+	12801	12850	PK-15_CAGE_12h	12h	12	PK-15	191	191		191	191	191	
LT934125.1	+	12851	12900	PK-15_CAGE_12h	12h	12	PK-15	279	279		279	279	279	
LT934125.1	+	12901	12950	PK-15_CAGE_12h	12h	12	PK-15	105	105		105	105	105	
LT934125.1	+	12951	13000	PK-15_CAGE_12h	12h	12	PK-15	96	96		96	96	96	
LT934125.1	+	13001	13050	PK-15_CAGE_12h	12h	12	PK-15	49	49		49	49	49	
LT934125.1	+	13051	13100	PK-15_CAGE_12h	12h	12	PK-15	41	41		41	41	41	
LT934125.1	+	13101	13150	PK-15_CAGE_12h	12h	12	PK-15	75	75		75	75	75	
LT934125.1	+	13151	13200	PK-15_CAGE_12h	12h	12	PK-15	94	94		94	94	94	
LT934125.1	+	13201	13250	PK-15_CAGE_12h	12h	12	PK-15	147	147		147	147	147	
LT934125.1	+	13251	13300	PK-15_CAGE_12h	12h	12	PK-15	143	143		143	143	143	
LT934125.1	+	13301	13350	PK-15_CAGE_12h	12h	12	PK-15	26	26		26	26	26	
LT934125.1	+	13351	13400	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	13401	13450	PK-15_CAGE_12h	12h	12	PK-15	0	0		0	0	0	
LT934125.1	+	13451	13500	PK-15_CAGE_12h	12h	12	PK-15	70	70		70	70	70	
LT934125.1	+	13501	13550	PK-15_CAGE_12h	12h	12	PK-15	358	358		358	358	358	
LT934125.1	+	13551	13600	PK-15_CAGE_12h	12h	12	PK-15	318	318		318	318	318	
LT934125.1	+	13601	13650	PK-15_CAGE_12h	12h	12	PK-15	570	570		570	570	570	
LT934125.1	+	13651	13700	PK-15_CAGE_12h	12h	12	PK-15	62	62		62	62	62	
LT934125.1	+	13701	13750	PK-15_CAGE_12h	12h	12	PK-15	198	198		198	198	198	
LT934125.1	+	13751	13800	PK-15_CAGE_12h	12h	12	PK-15	114	114		114	114	114	
LT934125.1	+	13801	13850	PK-15_CAGE_12h	12h	12	PK-15	106	106		106	106	106	
LT934125.1	+	13851	13900	PK-15_CAGE_12h	12h	12	PK-15	163	163		163	163	163	
